city,state,lat,lon
Ansted,WV,38.1369,-81.0955
Antelope,CA,38.7083,-121.3289
Antelope,MT,48.6968,-104.4529
Antelope,OR,44.8892,-120.7914
Antes Fort,PA,41.1917,-77.2242
Anthon,IA,42.3870,-95.8948
Anthony,FL,29.3048,-82.1262
Anthony,KS,37.1512,-98.0285
Anthony,NM,31.9345,-106.5735
Anthony,TX,31.9907,-106.5976
Antigo,WI,45.1314,-89.1419
Antimony,UT,38.1015,-111.9930
Antioch,CA,37.9939,-121.8089
Antioch,IL,42.4648,-88.1178
Antioch,TN,36.0600,-86.6722
Antler,ND,48.9585,-101.3338
Antlers,OK,34.2349,-95.6254
Antoine,AR,34.0283,-93.4372
Anton,CO,39.6865,-103.4343
Anton,TX,33.8043,-102.1652
Anton Chico,NM,35.1593,-105.1410
Antonito,CO,37.0855,-106.0379
Antrim,NH,43.0595,-71.9387
Antwerp,NY,44.2358,-75.6005
Antwerp,OH,41.1887,-84.7448
Anvik,AK,62.8309,-160.1304
Anza,CA,33.5688,-116.7135
Apache,OK,34.9034,-98.3695
Apache Junction,AZ,33.3277,-111.3259
Apalachicola,FL,29.7255,-85.0063
Apalachin,NY,42.0556,-76.1519
Apex,NC,35.7225,-78.8408
Apison,TN,35.0149,-85.0164
Aplington,IA,42.5870,-92.8751
Apollo,PA,40.5565,-79.5772
Apollo Beach,FL,27.7716,-82.4102
Apopka,FL,28.6619,-81.4851
Appalachia,VA,36.9060,-82.7914
Apple Creek,OH,40.7551,-81.8093
Apple Grove,WV,38.7131,-82.1726
Apple River,IL,42.4714,-90.1201
Apple Springs,TX,31.2269,-94.9812
Apple Valley,CA,34.5291,-117.2132
Applegate,CA,38.9955,-120.9905
Applegate,MI,43.3619,-82.6479
Appleton,MN,45.2054,-95.9949
Appleton,NY,43.3105,-78.6372
Appleton,WA,45.9090,-121.1486
Appleton,WI,44.2773,-88.3976
Appleton City,MO,38.1848,-94.0229
Appling,GA,33.6271,-82.2856
Appomattox,VA,37.3530,-78.8224
Aptos,CA,36.9772,-121.8983
Apulia Station,NY,42.8186,-76.0728
Aquasco,MD,38.5825,-76.7149
Aquashicola,PA,40.8111,-75.5906
Aquebogue,NY,40.9444,-72.6275
Aquilla,TX,31.8589,-97.2258
Arab,AL,34.3283,-86.4896
Arabi,GA,31.8629,-83.7286
Arabi,LA,29.9612,-89.9965
Aragon,GA,34.0666,-85.0696
Aragon,NM,33.8859,-108.5466
Aransas Pass,TX,27.9092,-97.1497
Arapaho,OK,35.5789,-98.9595
Arapahoe,CO,38.8417,-102.1940
Arapahoe,NC,35.0055,-76.8149
Arapahoe,NE,40.3027,-99.8997
Arapahoe,WY,42.9679,-108.4941
Ararat,NC,36.3869,-80.6089
Ararat,VA,36.6139,-80.5093
Arbela,MO,40.4863,-92.0047
Arboles,CO,37.1016,-107.3907
Arbon,ID,42.5026,-112.5585
Arbovale,WV,38.4546,-79.7934
Arbuckle,CA,39.0138,-122.0274
Arbyrd,MO,36.0501,-90.2284
Arcade,NY,42.5630,-78.4134
Arcadia,CA,34.1324,-118.0264
Arcadia,FL,27.1861,-81.8095
Arcadia,IA,42.0573,-95.0371
Arcadia,IN,40.1776,-86.0409
Arcadia,KS,37.6341,-94.6548
Arcadia,LA,32.5556,-92.9245
Arcadia,MI,44.5232,-86.2061
Arcadia,MO,37.5701,-90.5928
Arcadia,NE,41.4293,-99.1205
Arcadia,OH,41.1116,-83.5019
Arcadia,OK,35.6543,-97.3243
Arcadia,PA,40.7811,-78.8528
Arcadia,SC,34.9581,-81.9908
Arcadia,WI,44.2539,-91.4805
Arcanum,OH,39.9884,-84.5370
Arcata,CA,40.8667,-124.0817
Arch Cape,OR,45.8019,-123.9667
Archbald,PA,41.4956,-75.5552
Archbold,OH,41.5333,-84.3048
Archer,FL,29.5597,-82.5108
Archer,IA,43.1179,-95.7417
Archer,NE,41.1782,-98.1182
Archer City,TX,33.5956,-98.6253
Archibald,LA,32.3489,-91.7772
Archie,MO,38.4986,-94.3630
Arco,ID,43.6355,-113.3176
Arco,MN,44.4091,-96.1999
Arcola,IL,39.6870,-88.3037
Arcola,IN,41.1036,-85.2942
Arcola,MO,37.5313,-93.8587
Arcola,MS,33.2697,-90.8797
Arcola,PA,40.1525,-75.4569
Arcola,VA,38.9517,-77.5344
Arctic Village,AK,68.0774,-145.4231
Ardara,PA,40.3630,-79.7335
Arden,NC,35.4637,-82.5354
Arden,NY,41.2744,-74.1533
Ardenvoir,WA,47.7375,-120.3678
Ardmore,AL,34.9804,-86.8346
Ardmore,OK,34.1767,-97.1342
Ardmore,PA,40.0020,-75.2966
Ardmore,TN,35.0574,-86.8796
Ardsley,NY,41.0113,-73.8413
Ardsley On Hudson,NY,41.0261,-73.8708
Arecibo,PR,18.4389,-66.6924
Aredale,IA,42.8549,-92.9769
Arena,WI,43.1521,-89.9386
Arenas Valley,NM,32.7822,-108.1890
Arendtsville,PA,39.9231,-77.2989
Arenzville,IL,39.8979,-90.3636
Argenta,IL,39.9916,-88.8214
Argillite,KY,38.4322,-82.8094
Argonia,KS,37.2840,-97.7557
Argonne,WI,45.6583,-88.8886
Argos,IN,41.2308,-86.2506
Argusville,ND,47.1066,-96.9058
Argyle,FL,30.7194,-86.0444
Argyle,GA,31.0739,-82.6486
Argyle,IA,40.5657,-91.5639
Argyle,MI,43.5642,-82.9361
Argyle,MN,48.3314,-96.8671
Argyle,MO,38.2986,-92.0155
Argyle,NY,43.2381,-73.4641
Argyle,TX,33.1062,-97.1600
Argyle,WI,42.6955,-89.8598
Ariel,WA,45.9952,-122.4677
Arimo,ID,42.5600,-112.1746
Arion,IA,41.9504,-95.4623
Aripeka,FL,28.4319,-82.6644
Arispe,IA,40.9494,-94.2189
Aristes,PA,40.8183,-76.3386
Ariton,AL,31.5830,-85.7077
Arivaca,AZ,31.5747,-111.3317
Arizona City,AZ,32.7558,-111.6703
Arjay,KY,36.8283,-83.6415
Ark,VA,37.4383,-76.5761
Arkabutla,MS,34.6989,-90.1222
Arkadelphia,AR,34.1153,-93.0690
Arkansas City,AR,33.6143,-91.2325
Arkansas City,KS,37.0676,-97.0357
Arkansaw,WI,44.6267,-92.0566
Arkdale,WI,44.0529,-89.8962
Arkoma,OK,35.3434,-94.4403
Arkport,NY,42.4225,-77.6918
Arkville,NY,42.0823,-74.5545
Arlee,MT,47.1860,-114.0760
Arley,AL,34.0632,-87.1828
Arlington,AL,32.0668,-87.5597
Arlington,AZ,33.3133,-112.7891
Arlington,CO,38.4068,-103.3697
Arlington,GA,31.4397,-84.7250
Arlington,IA,42.7338,-91.6668
Arlington,IL,41.4437,-89.2219
Arlington,IN,39.6488,-85.5828
Arlington,KS,37.8598,-98.1590
Arlington,KY,36.8001,-88.9438
Arlington,MA,42.4042,-71.1472
Arlington,MN,44.6153,-94.0762
Arlington,NE,41.4417,-96.3070
Arlington,OH,40.8761,-83.6685
Arlington,OR,45.6664,-120.1971
Arlington,SD,44.3668,-97.0687
Arlington,TN,35.2752,-89.7295
Arlington,TX,32.6336,-97.1469
Arlington,VA,38.8871,-77.0932
Arlington,VT,43.0857,-73.1594
Arlington,WA,48.1829,-122.1121
Arlington,WI,43.3269,-89.3631
Arlington Heights,IL,42.1116,-87.9791
Arlington Heights,MA,42.4203,-71.1806
Arma,KS,37.5439,-94.7000
Armada,MI,42.8409,-82.8899
Armagh,PA,40.4425,-79.0131
Armbrust,PA,40.2361,-79.5539
Armington,IL,40.3170,-89.3218
Arminto,WY,43.1209,-107.3436
Armona,CA,36.3095,-119.7053
Armonk,NY,41.1360,-73.7009
Armorel,AR,35.9428,-89.7581
Armour,SD,43.3160,-98.3414
Armstrong,IA,43.4024,-94.4853
Armstrong,IL,40.2175,-87.8943
Armstrong,MO,39.2566,-92.7090
Armstrong,TX,26.7387,-97.7093
Armstrong Creek,WI,45.6726,-88.4908
Armuchee,GA,34.4411,-85.1843
Arnaudville,LA,30.3981,-91.9263
Arnegard,ND,47.8088,-103.4538
Arnett,OK,36.1205,-99.7327
Arnett,WV,37.8502,-81.4355
Arnold,CA,38.2418,-120.3422
Arnold,KS,38.6091,-100.0120
Arnold,MD,39.0476,-76.4941
Arnold,MI,46.0508,-87.4919
Arnold,MO,38.4305,-90.3870
Arnold,NE,41.4456,-100.1567
Arnold A F B,TN,35.3433,-86.2394
Arnolds Park,IA,43.3636,-95.1313
Arnoldsburg,WV,38.8227,-81.1551
Arnoldsville,GA,33.8803,-83.2341
Arnot,PA,41.6625,-77.1233
Arock,OR,43.9709,-117.0342
Aroda,VA,38.3256,-78.2366
Aroma Park,IL,41.0947,-87.7719
Aromas,CA,36.8785,-121.6398
Arona,PA,40.2680,-79.6591
Arp,TX,32.2418,-95.0639
Arpin,WI,44.5419,-90.0370
Arrey,NM,32.8021,-107.3544
Arriba,CO,39.3025,-103.2710
Arrington,TN,35.9049,-86.5645
Arrington,VA,37.6877,-78.9185
Arrow Rock,MO,39.0697,-92.9464
Arrowsmith,IL,40.4120,-88.6296
Arroyo,PR,17.9633,-66.0633
Arroyo Grande,CA,35.1145,-120.5729
Arroyo Hondo,NM,36.5318,-105.6220
Arroyo Seco,NM,36.5046,-105.5946
Art,TX,30.7754,-99.0937
Artemas,PA,39.7575,-78.4031
Artemus,KY,36.8388,-83.8329
Artesia,CA,33.8666,-118.0680
Artesia,MS,33.4153,-88.6439
Artesia,NM,32.8384,-104.4074
Artesia Wells,TX,28.2797,-99.2842
Artesian,SD,44.0354,-97.9540
Arthur,IA,42.3363,-95.3675
Arthur,IL,39.7077,-88.4555
Arthur,ND,47.1048,-97.2097
Arthur,NE,41.5740,-101.6931
Arthur,TN,36.5481,-83.6708
Arthur City,TX,33.8400,-95.4940
Arthurdale,WV,39.4950,-79.8153
Artie,WV,37.9181,-81.3788
Artois,CA,39.6197,-122.1928
Arvada,CO,39.8039,-105.0859
Arvada,WY,44.6899,-106.1092
Arverne,NY,40.5926,-73.7974
Arvilla,ND,47.9093,-97.4871
Arvin,CA,35.1966,-118.8336
Arvonia,VA,37.6714,-78.3889
Ary,KY,37.3544,-83.1393
Asbury,MO,37.2942,-94.5655
Asbury,NJ,40.6502,-75.0159
Asbury,WV,37.8488,-80.5653
Asbury Park,NJ,40.2356,-74.0295
Ascutney,VT,43.4069,-72.4075
Ash,NC,34.0659,-78.5056
Ash Flat,AR,36.2197,-91.6107
Ash Fork,AZ,35.2150,-112.5027
Ash Grove,MO,37.3160,-93.5781
Ashaway,RI,41.4231,-71.7837
Ashburn,GA,31.7059,-83.6608
Ashburn,MO,39.5290,-91.1877
Ashburn,VA,39.0322,-77.4985
Ashburnham,MA,42.6496,-71.9267
Ashby,MA,42.6745,-71.8174
Ashby,MN,46.0781,-95.8214
Ashby,NE,41.9776,-101.9636
Ashcamp,KY,37.2589,-82.4613
Ashdown,AR,33.6787,-94.1351
Asheboro,NC,35.6935,-79.8197
Asher,KY,37.0442,-83.4042
Asher,OK,34.9849,-96.8763
Asherton,TX,28.4364,-99.7486
Asheville,NC,35.5971,-82.5565
Ashfield,MA,42.5232,-72.8110
Ashfield,PA,40.7844,-75.7139
Ashford,AL,31.1888,-85.2535
Ashford,CT,41.8643,-72.1587
Ashford,WA,46.7531,-121.9898
Ashford,WV,38.1823,-81.7113
Ashippun,WI,43.2119,-88.5161
Ashkum,IL,40.8844,-87.9411
Ashland,AL,33.2474,-85.8290
Ashland,IL,39.8917,-90.0287
Ashland,KS,37.1823,-99.7590
Ashland,KY,38.4430,-82.7027
Ashland,LA,32.1417,-93.0981
Ashland,MA,42.2539,-71.4583
Ashland,ME,46.6184,-68.3876
Ashland,MO,38.7878,-92.2537
Ashland,MS,34.7946,-89.2054
Ashland,MT,45.5827,-106.2797
Ashland,NE,41.0541,-96.3904
Ashland,NH,43.7034,-71.6121
Ashland,NY,42.2372,-74.3079
Ashland,OH,40.8559,-82.3189
Ashland,OR,42.1885,-122.6930
Ashland,PA,40.7732,-76.3430
Ashland,VA,37.7395,-77.4784
Ashland,WI,46.5779,-90.8767
Ashland City,TN,36.2731,-87.0447
Ashley,IL,38.3060,-89.2311
Ashley,IN,41.5347,-85.0504
Ashley,MI,43.1891,-84.4880
Ashley,ND,46.0537,-99.3164
Ashley,OH,40.4163,-82.9542
Ashley Falls,MA,42.0596,-73.3202
Ashmore,IL,39.5254,-88.0341
Ashtabula,OH,41.8679,-80.7947
Ashton,IA,43.3053,-95.7655
Ashton,ID,43.9881,-111.6195
Ashton,IL,41.8643,-89.2086
Ashton,MD,39.1510,-76.9924
Ashton,NE,41.2672,-98.8034
Ashton,SD,45.0128,-98.4425
Ashton,WV,38.6571,-82.1089
Ashuelot,NH,42.7851,-72.4349
Ashville,AL,33.8374,-86.2552
Ashville,NY,42.1084,-79.4056
Ashville,OH,39.7316,-82.9446
Ashville,PA,40.5513,-78.5346
Ashwood,OR,44.7195,-120.7192
Askov,MN,46.1964,-92.7528
Asotin,WA,46.1343,-117.0015
Aspen,CO,39.1951,-106.8236
Aspermont,TX,33.1301,-100.2344
Aspers,PA,39.9765,-77.2287
Aspinwall,IA,41.9083,-95.1499
Assaria,KS,38.6676,-97.6203
Assawoman,VA,37.8663,-75.5297
Assonet,MA,41.7975,-71.0607
Assumption,IL,39.5095,-89.0398
Astatula,FL,28.7088,-81.7195
Aston,PA,39.8643,-75.4332
Astor,FL,29.1650,-81.5399
Astoria,IL,40.2311,-90.3443
Astoria,NY,40.7706,-73.9265
Astoria,OR,46.1558,-123.7980
Astoria,SD,44.5735,-96.5416
Atalissa,IA,41.5614,-91.1748
Atascadero,CA,35.4754,-120.6638
Atascosa,TX,29.2705,-98.7421
Atchison,KS,39.5594,-95.1304
Atco,NJ,39.7709,-74.8794
Atglen,PA,39.9458,-75.9703
Athelstane,WI,45.4228,-88.1753
Athena,OR,45.8289,-118.4971
Athens,AL,34.8036,-86.9707
Athens,GA,33.9761,-83.3632
Athens,IL,39.9648,-89.7211
Athens,IN,41.0536,-86.1253
Athens,LA,32.6451,-93.0239
Athens,ME,44.9388,-69.6695
Athens,MI,42.1030,-85.2317
Athens,NY,42.2736,-73.8152
Athens,OH,39.3178,-82.1020
Athens,PA,41.9490,-76.4889
Athens,TN,35.4574,-84.6043
Athens,TX,32.1935,-95.8432
Athens,WI,45.0320,-90.0626
Athens,WV,37.4323,-80.9974
Atherton,CA,37.4563,-122.2002
Athol,ID,47.9267,-116.7318
Athol,KS,39.7719,-98.9077
Athol,KY,37.5525,-83.5628
Athol,MA,42.5921,-72.2146
Athol,NY,43.4839,-73.8817
Athol Springs,NY,42.7697,-78.8667
Atka,AK,52.1992,-174.2133
Atkins,AR,35.2449,-92.9507
Atkins,IA,41.9881,-91.8760
Atkins,VA,36.8665,-81.4048
Atkinson,IL,41.4162,-90.0225
Atkinson,NC,34.5304,-78.1671
Atkinson,NE,42.5483,-98.9761
Atkinson,NH,42.8370,-71.1603
Atlanta,GA,33.7498,-84.3169
Atlanta,GA,33.7564,-84.3918
Atlanta,ID,43.5674,-115.3570
Atlanta,IL,40.2586,-89.2300
Atlanta,IN,40.1470,-85.9339
Atlanta,KS,37.4343,-96.7661
Atlanta,LA,31.8736,-92.7641
Atlanta,MI,44.9924,-84.1480
Atlanta,MO,39.9146,-92.4750
Atlanta,NE,40.3849,-99.4844
Atlanta,NY,42.5563,-77.4801
Atlanta,TX,33.1090,-94.1646
Atlantic,IA,41.4003,-95.0101
Atlantic,NC,34.8888,-76.3521
Atlantic,PA,41.5333,-80.2863
Atlantic,VA,37.9006,-75.5081
Atlantic Beach,FL,30.3483,-81.4159
Atlantic Beach,NC,34.6973,-76.8152
Atlantic Beach,NY,40.5887,-73.7255
Atlantic City,NJ,39.3664,-74.4317
Atlantic Highlands,NJ,40.4077,-74.0324
Atlantic Mine,MI,47.0937,-88.6613
Atlas,MI,42.9378,-83.5344
Atlasburg,PA,40.3411,-80.3831
Atmore,AL,31.0572,-87.4873
Atoka,OK,34.3445,-96.1418
Atoka,TN,35.4213,-89.8216
Atomic City,ID,43.4450,-112.8119
Atqasuk,AK,71.2906,-156.7886
Attalla,AL,34.0296,-86.0967
Attapulgus,GA,30.7489,-84.4839
Attica,IN,40.2811,-87.2241
Attica,KS,37.2528,-98.2264
Attica,MI,43.0547,-83.1668
Attica,NY,42.8499,-78.2798
Attica,OH,41.0778,-82.8897
Attleboro,MA,41.9296,-71.3009
Attleboro Falls,MA,41.9710,-71.3104
Atwater,CA,37.3532,-120.6008
Atwater,MN,45.1116,-94.7938
Atwater,OH,41.0335,-81.1985
Atwood,CA,33.8656,-117.8300
Atwood,CO,40.5174,-103.0393
Atwood,IL,39.8044,-88.4494
Atwood,IN,41.2608,-85.9753
Atwood,KS,39.7926,-101.0318
Atwood,OK,34.9192,-96.3577
Atwood,TN,35.9663,-88.6247
Au Gres,MI,44.0338,-83.7020
Au Sable Forks,NY,44.4499,-73.6857
Au Train,MI,46.4282,-86.7793
Auberry,CA,37.0726,-119.4572
Aubrey,AR,34.7027,-90.9113
Aubrey,TX,33.2920,-96.9879
Auburn,AL,32.6020,-85.4890
Auburn,CA,38.9828,-121.0938
Auburn,GA,34.0136,-83.8278
Auburn,IA,42.2809,-94.9034
Auburn,IL,39.5918,-89.7440
Auburn,IN,41.3590,-85.0468
Auburn,KS,38.9167,-95.8199
Auburn,KY,36.8818,-86.7198
Auburn,MA,42.2055,-71.8391
Auburn,ME,44.0948,-70.2390
Auburn,MI,43.6080,-84.1027
Auburn,NE,40.3789,-95.8526
Auburn,NH,42.9925,-71.3449
Auburn,NY,42.9300,-76.5626
Auburn,PA,40.5962,-76.1344
Auburn,WA,47.3163,-122.2701
Auburn,WV,39.0864,-80.8837
Auburn,WY,42.8051,-110.9944
Auburn Hills,MI,42.6875,-83.2342
Auburn University,AL,32.6010,-85.4882
Auburndale,FL,28.0724,-81.8122
Auburndale,MA,42.3472,-71.2500
Auburndale,WI,44.6378,-90.0136
Auburntown,TN,35.9744,-86.1075
Audubon,IA,41.7300,-94.9164
Audubon,MN,46.8719,-95.9881
Audubon,NJ,39.8910,-75.0724
Audubon,PA,40.1244,-75.4359
Augusta,AR,35.2788,-91.3527
Augusta,GA,33.4601,-81.9730
Augusta,GA,33.5117,-82.0995
Augusta,IL,40.2341,-90.9554
Augusta,KS,37.6836,-96.9648
Augusta,KY,38.7630,-83.9954
Augusta,ME,44.3232,-69.7665
Augusta,MI,42.3563,-85.3540
Augusta,MO,38.5728,-90.8815
Augusta,MT,47.4537,-112.3883
Augusta,NJ,41.1451,-74.6848
Augusta,OH,40.6858,-81.0211
Augusta,WI,44.6947,-91.1232
Augusta,WV,39.2998,-78.5931
Augusta Springs,VA,38.1019,-79.3183
Auke Bay,AK,58.3833,-134.6597
Aulander,NC,36.1475,-77.1141
Ault,CO,40.5938,-104.7356
Aultman,PA,40.5401,-79.2198
Aumsville,OR,44.8178,-122.8786
Aurelia,IA,42.6912,-95.4381
Auriesville,NY,42.9294,-74.3169
Aurora,CO,39.7368,-104.8646
Aurora,CO,39.7378,-104.8152
Aurora,IA,42.6203,-91.7335
Aurora,IL,41.7582,-88.2971
Aurora,IL,41.7826,-88.2607
Aurora,IN,39.0719,-84.9452
Aurora,KS,39.4472,-97.5304
Aurora,ME,44.8861,-68.2959
Aurora,MN,47.4951,-92.2415
Aurora,MO,36.9477,-93.7124
Aurora,NC,35.3023,-76.7994
Aurora,NE,40.8528,-98.0201
Aurora,NY,42.7472,-76.6775
Aurora,OH,41.3209,-81.3604
Aurora,OR,45.2284,-122.8039
Aurora,SD,44.2838,-96.7043
Aurora,UT,38.9222,-111.9333
Aurora,WV,39.3047,-79.5711
Austell,GA,33.8337,-84.6252
Austerlitz,NY,42.3223,-73.4550
Austin,AR,35.0284,-91.9594
Austin,CO,38.7975,-107.9738
Austin,IN,38.7478,-85.7962
Austin,KY,36.8124,-85.9850
Austin,MN,43.6695,-92.9784
Austin,NV,39.5080,-117.0811
Austin,PA,41.6296,-78.0908
Austin,TX,30.2107,-97.9427
Austin,TX,30.2303,-97.7144
Austin,TX,30.5060,-97.7472
Austinburg,OH,41.7554,-80.8584
Austinville,IA,42.5962,-92.9594
Austinville,VA,36.8195,-80.8583
Austwell,TX,28.3900,-96.8419
Autaugaville,AL,32.4625,-86.7149
Autryville,NC,35.0997,-78.6021
Auxier,KY,37.7218,-82.7677
Auxvasse,MO,39.0122,-91.8858
Ava,IL,37.8793,-89.4654
Ava,MO,36.9407,-92.6765
Ava,NY,43.3445,-75.4509
Ava,OH,39.8317,-81.5750
Avalon,CA,33.3320,-118.3437
Avalon,NJ,39.0951,-74.7262
Avalon,TX,32.2053,-96.7897
Avalon,WI,42.6598,-88.8371
Avant,OK,36.4894,-96.0619
Avawam,KY,37.2244,-83.2753
Avella,PA,40.2734,-80.4565
Avenal,CA,35.9877,-120.1227
Avenel,NJ,40.5826,-74.2785
Avenue,MD,38.2826,-76.7466
Avera,GA,33.1410,-82.5150
Averill,VT,44.9923,-71.7003
Averill Park,NY,42.6365,-73.5504
Avery,CA,38.2044,-120.3689
Avery,ID,47.2714,-115.8660
Avery,TX,33.5339,-94.7867
Avery Island,LA,29.9033,-91.9103
Avila Beach,CA,35.1800,-120.7308
Avilla,IN,41.3689,-85.2414
Avilla,MO,37.1947,-94.1170
Avinger,TX,32.8485,-94.5795
Avis,PA,41.1847,-77.3142
Aviston,IL,38.6067,-89.6075
Avoca,AR,36.4019,-94.0706
Avoca,IA,41.4768,-95.3509
Avoca,IN,38.9119,-86.5478
Avoca,MI,43.0564,-82.6781
Avoca,MN,43.9706,-95.6002
Avoca,NE,40.8159,-96.0957
Avoca,NY,42.4151,-77.4343
Avoca,TX,32.8832,-99.6964
Avoca,WI,43.1571,-90.2889
Avon,CO,39.6314,-106.5217
Avon,CT,41.7905,-72.8653
Avon,IL,40.6549,-90.4461
Avon,IN,39.7628,-86.3997
Avon,MA,42.1258,-71.0437
Avon,MN,45.6122,-94.4360
Avon,MS,33.2300,-91.0472
Avon,MT,46.5972,-112.6011
Avon,NC,35.3519,-75.5108
Avon,NY,42.9030,-77.7274
Avon,OH,41.4467,-82.0204
Avon,SD,43.0397,-98.0283
Avon By The Sea,NJ,40.1918,-74.0167
Avon Lake,OH,41.5019,-82.0111
Avon Park,FL,27.6001,-81.5015
Avondale,AZ,33.4321,-112.3438
Avondale,CO,38.2116,-104.3597
Avondale,PA,39.8219,-75.7687
Avondale,WV,37.4125,-81.7844
Avondale Estates,GA,33.7717,-84.2607
Avonmore,PA,40.5221,-79.4853
Awendaw,SC,32.9515,-79.6861
Axis,AL,31.0068,-88.0427
Axson,GA,31.3035,-82.7319
Axtell,KS,39.8707,-96.2676
Axtell,NE,40.5269,-99.1169
Axtell,TX,31.6610,-96.9882
Axtell,UT,39.0532,-111.8243
Axton,VA,36.6548,-79.7396
Ayden,NC,35.4565,-77.4051
Aydlett,NC,36.3045,-75.9029
Ayer,MA,42.5591,-71.5788
Aylett,VA,37.8221,-77.1885
Aynor,SC,33.9823,-79.1777
Ayr,ND,47.0196,-97.5728
Ayr,NE,40.4411,-98.4390
Ayrshire,IA,43.0370,-94.8478
Azalea,OR,42.8450,-123.1550
Azalia,MI,42.0189,-83.6658
Azle,TX,32.8925,-97.5367
Azle,TX,32.9035,-97.5412
Aztec,NM,36.8205,-108.0110
Azusa,CA,34.1248,-117.9031
Babb,MT,48.8788,-113.3681
Babbitt,MN,47.7091,-91.9570
Babcock,WI,44.3031,-90.0986
Babson Park,FL,27.8317,-81.5342
Babson Park,MA,42.2986,-71.2600
Babylon,NY,40.6342,-73.3246
Backus,MN,46.8699,-94.3959
Bacliff,TX,29.5055,-94.9893
Baconton,GA,31.3878,-84.1135
Bacova,VA,38.0539,-79.8439
Bad Axe,MI,43.8067,-83.0054
Baden,PA,40.6416,-80.1985
Badger,CA,36.6314,-119.0122
Badger,IA,42.5996,-94.1630
Badger,MN,48.7913,-96.0965
Badger,SD,44.4918,-97.2184
Badin,NC,35.4058,-80.1169
Bagdad,AZ,34.5785,-113.1755
Bagdad,FL,30.5986,-87.0311
Bagdad,KY,38.2608,-85.0651
Baggs,WY,41.0312,-107.6687
Bagley,IA,41.8341,-94.4415
Bagley,MN,47.4870,-95.4133
Bagley,WI,42.9207,-91.0685
Bagwell,TX,33.8361,-95.1487
Bahama,NC,36.1566,-78.8903
Bailey,CO,39.4482,-105.4693
Bailey,MI,43.2768,-85.8313
Bailey,MS,32.4754,-88.6991
Bailey,NC,35.8072,-78.0892
Bailey,TX,33.4319,-96.1656
Bailey Island,ME,43.7341,-69.9952
Baileys Harbor,WI,45.0565,-87.1676
Baileyton,AL,34.2683,-86.6213
Baileyville,IL,42.1905,-89.5939
Baileyville,KS,39.8816,-96.1801
Baileyville,ME,45.1332,-67.4175
Bainbridge,GA,30.9355,-84.5809
Bainbridge,IN,39.7407,-86.7711
Bainbridge,NY,42.3120,-75.4894
Bainbridge,OH,39.2131,-83.2763
Bainbridge,PA,40.1086,-76.6726
Bainbridge Island,WA,47.6450,-122.5313
Bainville,MT,48.1580,-104.1995
Baird,TX,32.3916,-99.3777
Bairdford,PA,40.6311,-79.8817
Bairoil,WY,42.2327,-107.5633
Baisden,WV,37.5715,-81.9328
Bajadero,PR,18.4286,-66.6836
Baker,CA,35.3606,-116.0638
Baker,FL,30.8316,-86.6770
Baker,LA,30.5881,-91.1681
Baker,MT,46.3552,-104.2667
Baker,NV,39.0660,-114.2462
Baker,WV,39.0656,-78.7748
Baker City,OR,44.7801,-117.8286
Bakers Mills,NY,43.6147,-74.0253
Bakersfield,CA,35.3866,-119.0171
Bakersfield,MO,36.5332,-92.1507
Bakersfield,VT,44.7905,-72.7968
Bakerstown,PA,40.6478,-79.9310
Bakersville,NC,36.0286,-82.1711
Bakersville,OH,40.3556,-81.6458
Bakerton,WV,39.3628,-77.7633
Bakewell,TN,35.3822,-85.1089
Bala Cynwyd,PA,40.0118,-75.2342
Balaton,MN,44.2253,-95.8838
Bald Knob,AR,35.3113,-91.5502
Baldwin,GA,34.4564,-83.5298
Baldwin,IA,42.0732,-90.8200
Baldwin,IL,38.1754,-89.8414
Baldwin,LA,29.8488,-91.5458
Baldwin,MD,39.5194,-76.4927
Baldwin,MI,43.8894,-85.8819
Baldwin,ND,46.9543,-100.7615
Baldwin,NY,40.6548,-73.6097
Baldwin,WI,44.9657,-92.3655
Baldwin City,KS,38.7953,-95.2276
Baldwin Park,CA,34.0842,-117.9695
Baldwin Place,NY,41.3475,-73.7625
Baldwinsville,NY,43.1620,-76.3237
Baldwinville,MA,42.5936,-72.0646
Baldwyn,MS,34.5280,-88.6375
Balfour,ND,47.9685,-100.5209
Balko,OK,36.5996,-100.7103
Ball,LA,31.4048,-92.4075
Ball Ground,GA,34.3393,-84.3758
Ballantine,MT,45.9547,-108.1231
Ballard,WV,37.4980,-80.7614
Ballentine,SC,34.1242,-81.2375
Ballico,CA,37.4525,-120.7002
Ballinger,TX,31.7468,-99.9589
Ballouville,CT,41.8767,-71.8617
Ballston Lake,NY,42.9192,-73.8552
Ballston Spa,NY,43.0050,-73.8486
Ballwin,MO,38.6041,-90.5521
Bally,PA,40.4006,-75.5875
Balm,FL,27.7592,-82.2614
Balmorhea,TX,31.0124,-103.6933
Balsam,NC,35.4267,-83.0853
Balsam Grove,NC,35.2298,-82.8779
Balsam Lake,WI,45.4588,-92.4150
Balta,ND,48.1667,-100.0367
Baltic,CT,41.6263,-72.0775
Baltic,OH,40.4476,-81.6792
Baltic,SD,43.7309,-96.7563
Baltimore,MD,39.1718,-76.6483
Baltimore,MD,39.2595,-76.7091
Baltimore,MD,39.2946,-76.6252
Baltimore,OH,39.8645,-82.6240
Bamberg,SC,33.2779,-81.0177
Banco,VA,38.4511,-78.2819
